Lake Water Quality Report - 1950 to 2020,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type,,,,,,,,
5/17/1997,15,FEET,52,DEGREES F,,,,,,,,,,,,
5/17/1997,18,FEET,51,DEGREES F,,,,,,,,,,,,
7/27/1997,1,FEET,78,DEGREES F,,,,,,,,,,,,
7/27/1997,3,FEET,77,DEGREES F,,,,,,,,,,,,
7/27/1997,6,FEET,76,DEGREES F,,,,,,,,,,,,
7/27/1997,9,FEET,75,DEGREES F,,,,,,,,,,,,
7/27/1997,12,FEET,70,DEGREES F,,,,,,,,,,,,
7/27/1997,15,FEET,66,DEGREES F,,,,,,,,,,,,
7/27/1997,17,FEET,62,DEGREES F,,,,,,,,,,,,
8/18/1997,0,FEET,67,DEGREES F,,,,,,,,,,,,
8/18/1997,3,FEET,67,DEGREES F,,,,,,,,,,,,
8/18/1997,6,FEET,65,DEGREES F,,,,,,,,,,,,
8/18/1997,9,FEET,65,DEGREES F,,,,,,,,,,,,
8/18/1997,12,FEET,64,DEGREES F,,,,,,,,,,,,
8/18/1997,15,FEET,64,DEGREES F,,,,,,,,,,,,
8/18/1997,17,FEET,63,DEGREES F,,,,,,,,,,,,
10/4/1997,1,FEET,60,DEGREES F,,,,,,,,,,,,
10/4/1997,3,FEET,60,DEGREES F,,,,,,,,,,,,
10/4/1997,6,FEET,60,DEGREES F,,,,,,,,,,,,
10/4/1997,9,FEET,60,DEGREES F,,,,,,,,,,,,
10/4/1997,12,FEET,59,DEGREES F,,,,,,,,,,,,
10/4/1997,15,FEET,57,DEGREES F,,,,,,,,,,,,
10/4/1997,17,FEET,57,DEGREES F,,,,,,,,,,,,
5/3/1998,1,FEET,64,DEGREES F,,,,,,,,,,,,
5/3/1998,3,FEET,62,DEGREES F,,,,,,,,,,,,
5/3/1998,6,FEET,62,DEGREES F,,,,,,,,,,,,
5/3/1998,9,FEET,60,DEGREES F,,,,,,,,,,,,
5/3/1998,12,FEET,59,DEGREES F,,,,,,,,,,,,
5/3/1998,15,FEET,56,DEGREES F,,,,,,,,,,,,
5/3/1998,16,FEET,55,DEGREES F,,,,,,,,,,,,
6/13/1998,1,FEET,69,DEGREES F,,,,,,,,,,,,
6/13/1998,3,FEET,65,DEGREES F,,,,,,,,,,,,
6/13/1998,6,FEET,65,DEGREES F,,,,,,,,,,,,
6/13/1998,9,FEET,64,DEGREES F,,,,,,,,,,,,
6/13/1998,12,FEET,63,DEGREES F,,,,,,,,,,,,
6/13/1998,15,FEET,61,DEGREES F,,,,,,,,,,,,
6/13/1998,16,FEET,61,DEGREES F,,,,,,,,,,,,
7/13/1998,1,FEET,81,DEGREES F,,,,,,,,,,,,
7/13/1998,3,FEET,80,DEGREES F,,,,,,,,,,,,
7/13/1998,6,FEET,79,DEGREES F,,,,,,,,,,,,
7/13/1998,9,FEET,79,DEGREES F,,,,,,,,,,,,
7/13/1998,12,FEET,76,DEGREES F,,,,,,,,,,,,
7/13/1998,15,FEET,70,DEGREES F,,,,,,,,,,,,
7/13/1998,17,FEET,68,DEGREES F,,,,,,,,,,,,
8/29/1998,1,FEET,75,DEGREES F,,,,,,,,,,,,
8/29/1998,3,FEET,75,DEGREES F,,,,,,,,,,,,
8/29/1998,6,FEET,74,DEGREES F,,,,,,,,,,,,
8/29/1998,9,FEET,73,DEGREES F,,,,,,,,,,,,
8/29/1998,12,FEET,72,DEGREES F,,,,,,,,,,,,
8/29/1998,15,FEET,70,DEGREES F,,,,,,,,,,,,
10/9/1998,1,FEET,55,DEGREES F,,,,,,,,,,,,
10/9/1998,3,FEET,54,DEGREES F,,,,,,,,,,,,
10/9/1998,6,FEET,54,DEGREES F,,,,,,,,,,,,
10/9/1998,9,FEET,54,DEGREES F,,,,,,,,,,,,
10/9/1998,12,FEET,54,DEGREES F,,,,,,,,,,,,
10/9/1998,15,FEET,53,DEGREES F,,,,,,,,,,,,
10/9/1998,16,FEET,52,DEGREES F,,,,,,,,,,,,
5/2/1999,1,FEET,65,DEGREES F,,,,,,,,,,,,
5/2/1999,3,FEET,64,DEGREES F,,,,,,,,,,,,
5/2/1999,6,FEET,63,DEGREES F,,,,,,,,,,,,
5/2/1999,9,FEET,62,DEGREES F,,,,,,,,,,,,
5/2/1999,12,FEET,59,DEGREES F,,,,,,,,,,,,
5/2/1999,15,FEET,50,DEGREES F,,,,,,,,,,,,
5/2/1999,17,FEET,50,DEGREES F,,,,,,,,,,,,
7/10/1999,1,FEET,74,DEGREES F,,,,,,,,,,,,
7/10/1999,3,FEET,73,DEGREES F,,,,,,,,,,,,
7/10/1999,6,FEET,73,DEGREES F,,,,,,,,,,,,
7/10/1999,9,FEET,72,DEGREES F,,,,,,,,,,,,
7/10/1999,12,FEET,70,DEGREES F,,,,,,,,,,,,
7/10/1999,15,FEET,65,DEGREES F,,,,,,,,,,,,
7/10/1999,17,FEET,64,DEGREES F,,,,,,,,,,,,
8/21/1999,1,FEET,75,DEGREES F,,,,,,,,,,,,
8/21/1999,3,FEET,72,DEGREES F,,,,,,,,,,,,
8/21/1999,6,FEET,71,DEGREES F,,,,,,,,,,,,
8/21/1999,9,FEET,69,DEGREES F,,,,,,,,,,,,
8/21/1999,12,FEET,69,DEGREES F,,,,,,,,,,,,
8/21/1999,15,FEET,68,DEGREES F,,,,,,,,,,,,
10/2/1999,1,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,3,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,6,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,9,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,12,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,15,FEET,54,DEGREES F,,,,,,,,,,,,
10/2/1999,17,FEET,53,DEGREES F,,,,,,,,,,,,
5/17/2004,1.64,FEET,,,10.9,MG/L,,,,,,,,,,
5/17/2004,,,15.5,C,10.9,MG/L,,,,,,,,,,
8/10/2004,1.64,FEET,,,5.8,MG/L,,,,,,,,,,
8/10/2004,,,19,C,5.8,MG/L,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Date,Fieldwork Comment,,,,,,,,,,,,,,,
5/24/1992,High- thin clouds- air temp: 55.    ,,,,,,,,,,,,,,,
5/29/1992,High- thin clouds.    ,,,,,,,,,,,,,,,
6/5/1992,Some particles in water- brownish tinge    ,,,,,,,,,,,,,,,
6/10/1992,Some rain- 2 days ago.  Partly cloudy.    ,,,,,,,,,,,,,,,
6/12/1992,Almost no particles in lake- water is calm.    ,,,,,,,,,,,,,,,
6/20/1992,No particles- rain during the week- 2.3 inches.  North winds at 5 mph.    ,,,,,,,,,,,,,,,
7/5/1992,High thin clouds- no particles in water.    ,,,,,,,,,,,,,,,
8/5/1992,Winds are calm- sky is clear.    ,,,,,,,,,,,,,,,
8/14/1992,Calm wind- clear sky.    ,,,,,,,,,,,,,,,
8/31/1992,Sky: high thin clouds (no break)- wind: 5-10 mph from west.    ,,,,,,,,,,,,,,,
9/8/1992,Wind: 10 mph- sky: clear.    ,,,,,,,,,,,,,,,
9/17/1992,Sky- is clear.  Wind- is 5-10 mph from northeast.  Particles in the water- anchor came up full of brown silt.    ,,,,,,,,,,,,,,,
9/27/1992,Wind is south @ 10 mph- sky is clear- no particles in the water- anchor came up clean.    ,,,,,,,,,,,,,,,
10/3/1992,Sky is clear- wind @ 10 mph northeast- no particles in the water- I thought the disk was clearer- deeper- but a moment later the reading changed.    ,,,,,,,,,,,,,,,
10/11/1992,Sky- high thin clouds- wind- 10 mph- west- particles in water- when pulling up the anchor- I noticed a flurry of brown silt.    ,,,,,,,,,,,,,,,
5/14/1993,Sky is clear- wind is 10-15 mph from north.    ,,,,,,,,,,,,,,,
5/21/1993,Clear sky- calm winds- a chunk of mud on anchor.    ,,,,,,,,,,,,,,,
6/5/1993,Many more weeds than two weeks ago. a few particles suspended in water. anchor flukes came up with woody-like sludge. sky mostly clear with puffy clouds coming in. no wind - calm. loon gave warning call as eagle flew over.    ,,,,,,,,,,,,,,,
6/11/1993,"Clear sky- S wind 0-5 mph- no particles in water- anchor came up clean- 1.72"" of rain in last 4 days    ",,,,,,,,,,,,,,,
6/21/1993,Clear sky- W wind 5-10 mph- particles in water- along with chunks of weeds- anchor came up with muck    ,,,,,,,,,,,,,,,
6/28/1993,Mostly sunny- air temp 48 F. fluffy white clouds. sunny. hit bottom at 18 feet.    ,,,,,,,,,,,,,,,
7/12/1993,Summer clouds building on horizon- air temp at 7 am 56 F.    ,,,,,,,,,,,,,,,
8/7/1993,"Calm wind- clear sky- anchor full of muck-weedy- green clumps in water 1/8"" by  5/4"" in size    ",,,,,,,,,,,,,,,
8/28/1993,Wind is south @ 5 mph- sky has high thin clouds- anchor has muck on flukes.    ,,,,,,,,,,,,,,,
8/31/1993,"Skies are clear- temp is 50 degrees @ 7 am- breezy- 0.25"" of rain yesterday afternoon.    ",,,,,,,,,,,,,,,
5/7/1994,Clear sky- north wind 10 mph.    ,,,,,,,,,,,,,,,
5/8/1994,West wind 20 mph. clear sky at time of secchi.    ,,,,,,,,,,,,,,,
5/27/1994,Clear sky- wind south 0-5 mph- particles in water.    ,,,,,,,,,,,,,,,
6/24/1994,Wind from south- 5 mph.  Sky-test during break in clouds.  Anchor came up with muck on flukes.    ,,,,,,,,,,,,,,,
6/25/1994,Very calm and sunny    ,,,,,,,,,,,,,,,
7/1/1994,Test during break in clouds. W wind 10 mph.    ,,,,,,,,,,,,,,,
7/17/1994,West wind 10 mph.  Test during break in clouds.  Anchor came up full of northern milfoil and sludge.    ,,,,,,,,,,,,,,,
7/18/1994,Wind is 5 mph from the west    ,,,,,,,,,,,,,,,
7/24/1994,Sky clear- wind 10 mph.  Adult loon feeding single baby loon (1/2 size adult).  Anchor full of weeds and woody sludge.    ,,,,,,,,,,,,,,,
8/4/1994,Clear sky.  West wind 5 mph.  Anchor full of weeds and fibrous-like sludge.    ,,,,,,,,,,,,,,,
8/14/1994,Clear sky- west wind 15 mph.  Anchor came up with fibrous sludge and weeds.    ,,,,,,,,,,,,,,,
8/21/1994,Very slight haze- calm and no particles. calm water. clear skies- but hazy.    ,,,,,,,,,,,,,,,
8/26/1994,Clear sky- north wind- 10 mph- sludge on anchor.    ,,,,,,,,,,,,,,,
9/8/1994,Clear sky- wind is calm- sludge on anchor.    ,,,,,,,,,,,,,,,
9/17/1994,"Sky is clear- SW wind 5 mph- anchor came up with full at weeds- no sludge- received 4.65"" rain in the last 4 days.    ",,,,,,,,,,,,,,,
9/29/1994,Clear sky- calm winds- anchor came up full of sludge and weeds.  Hard to find deep hole.    ,,,,,,,,,,,,,,,
10/10/1994,Clear sky- SW wind @ 5 mph- anchor came up clean- further out spot. water cold!!    ,,,,,,,,,,,,,,,
10/14/1994,High thin haze- bright sun- slight breeze to calm.  High clouds- temp is 45 degrees at 8 am- 52 @ 10 am    ,,,,,,,,,,,,,,,
5/6/1995,Bright- hazy- breeze coming up.  Ice out 4-21. bright hazy- air 45 F at 7am. wind calm. pair of eagles- one carrying a fish flew over- calling as they approached nest at SE corner of lake.    ,,,,,,,,,,,,,,,
5/19/1995,"2.3"" rain since last test on 5/6/95.  Sludge on anchor fluke- south wind 15 mph- clear sky.    ",,,,,,,,,,,,,,,
5/26/1995,"Wind north 5-10 mph- sky high thin clouds- rain 0.14"" since last week.    ",,,,,,,,,,,,,,,
6/3/1995,"Clear sky- north wind 5-10 mph- sludge on anchor- 0.14"" rain since last test- barn swallow nests under bridge between gull and Falk lakes.    ",,,,,,,,,,,,,,,
6/9/1995,"Wind N 5-10 mph- test between clouds- 1"" rain since last test.    ",,,,,,,,,,,,,,,
6/16/1995,Clear sky- south wind @ 10 mph.    ,,,,,,,,,,,,,,,
6/23/1995,High thin clouds- south wind 5 mph- sludge on anchor fluke- no rain in two weeks- barn swallows in nests under bridge.    ,,,,,,,,,,,,,,,
7/1/1995,High thin clouds- west wind 5-10 mph- no rain since last week- sludge on anchor fluke.    ,,,,,,,,,,,,,,,
7/14/1995,"Sky high thin clouds- wind north 5 mph- sludge on anchor flukes- 2.25"" rain since 7/7/95.    ",,,,,,,,,,,,,,,
7/16/1995,Small high clouds building in the northwest- winds are calm- secchi test taken during a large break in the clouds.2.5 inches rain from 7/7/95 through 7/16/95.    ,,,,,,,,,,,,,,,
7/28/1995,"Clear sky- west wind 10 mph- 0.50"" rain in last 24 hours +1.10"" since 7/14/95.    ",,,,,,,,,,,,,,,
8/19/1995,"Rain 7.85"" since 7/28/95- sky clear- wind west 10 mph.    ",,,,,,,,,,,,,,,
9/4/1995,Sludge on anchor flukes when pulled in.    ,,,,,,,,,,,,,,,
9/9/1995,Clear sky- winds calm.    ,,,,,,,,,,,,,,,
10/8/1995,42 F at 8am. cloudy all morning- yesterday same. Bright moonlit night. very windy last few days. Sludge on anchor flukes.    ,,,,,,,,,,,,,,,
5/11/1996,35 degrees at 7 AM.  51 degrees at 1 PM.    ,,,,,,,,,,,,,,,
5/18/1996,Clear sky. W wind 15 mph.  Lake level: very high    ,,,,,,,,,,,,,,,
6/2/1996,"Clear sky. west wind 5 mph. sludge on anchor flukes. green particles in water (1/8"" diameter).    ",,,,,,,,,,,,,,,
6/8/1996,Beautiful. 45 F at 6am. 78 F at 2pm.    ,,,,,,,,,,,,,,,
6/14/1996,"Clear sky. calm water. green particles in water (1/4"" diameter + larger).    ",,,,,,,,,,,,,,,
6/29/1996,"5"" rain two days ago. Reading varies from under-current. Sludge on anchor flukes. Clear sky. W wind 10 mph.    ",,,,,,,,,,,,,,,
7/16/1996,Clear sky. calm water. sludge on anchor flukes.  Lake level: very high    ,,,,,,,,,,,,,,,
7/17/1996,Sludge on anchor.    ,,,,,,,,,,,,,,,
7/20/1996,"Clear sky. calm - no wind. sludge on anchor flukes. 10"" rain in last month.  Lake level: very high    ",,,,,,,,,,,,,,,
8/11/1996,Clear sky. south wind 5-10 mph.    ,,,,,,,,,,,,,,,
8/15/1996,Clarity depth changing during test. clear sky. north winds 5-10 mph.    ,,,,,,,,,,,,,,,
8/17/1996,4 young swallows in nest under bridge between Falk Lake + Gull Lake.    ,,,,,,,,,,,,,,,
8/23/1996,Clear sky. south wind 10 mph.    ,,,,,,,,,,,,,,,
6/1/1997,Southwest wind 5-10 mph- clear sky. great blue heron flew over to shore on W side.    ,,,,,,,,,,,,,,,
7/27/1997,2.5 inches of rain from 4 AM to 9 AM 7/25/97.    ,,,,,,,,,,,,,,,
8/10/1997,High thin clouds- W wind 5 mph.    ,,,,,,,,,,,,,,,
8/18/1997,LAKE SAMPLE    ,,,,,,,,,,,,,,,
9/21/1997,Sky is clear- south wind at 10 mph- water level was high    ,,,,,,,,,,,,,,,
10/4/1997,LAKE SAMPLE    ,,,,,,,,,,,,,,,
5/3/1998,Clear sky- N wind 5 mph.    ,,,,,,,,,,,,,,,
5/10/1998,Calm- high thin clouds.    ,,,,,,,,,,,,,,,
5/25/1998,Clear sky- SW wind 5 mph.    ,,,,,,,,,,,,,,,
6/13/1998,Clear- SW wind 5 mph.    ,,,,,,,,,,,,,,,
7/4/1998,Calm- clear sky- 2 chick + 2 adult loons.    ,,,,,,,,,,,,,,,
7/13/1998,Clear sky. S wind 5 mph.    ,,,,,,,,,,,,,,,
8/1/1998,Clear sky- S wind- 5 mph.    ,,,,,,,,,,,,,,,
8/9/1998,Clear sky- S wind- 10 mph.    ,,,,,,,,,,,,,,,
8/21/1998,Clear sky- N wind- 5 mph.    ,,,,,,,,,,,,,,,
8/29/1998,Clear. S wind 5 mph.    ,,,,,,,,,,,,,,,
9/18/1998,Clear- SW wind 5 mph.    ,,,,,,,,,,,,,,,
10/9/1998,Clear- S wind 5 mph.    ,,,,,,,,,,,,,,,
5/2/1999,Clear sky- calm winds- cold water.    ,,,,,,,,,,,,,,,
5/27/1999,Clear sky- south wind 5 mph.    ,,,,,,,,,,,,,,,
7/21/1999,Calm- clear sky.    ,,,,,,,,,,,,,,,
8/6/1999,Clear- calm.    ,,,,,,,,,,,,,,,
8/21/1999,Clear sky- S wind 5 mph.    ,,,,,,,,,,,,,,,
8/29/1999,Calm (lee).  High thin clouds.  Sludge on anchor flukes.    ,,,,,,,,,,,,,,,
10/2/1999,Test between clouds. west wind 5-10 mph. air temperature in low 40s (cold hands).    ,,,,,,,,,,,,,,,
6/25/2000,High thin clouds.    ,,,,,,,,,,,,,,,
7/14/2000,Clear sky- north wind at 5-10 mph- mud on anchor fluke.    ,,,,,,,,,,,,,,,
8/9/2000,With grand niece- Hannah Vanwetter (age 7 1/2)- clear sky- west wind at 5 mph- mud on anchor flukes.    ,,,,,,,,,,,,,,,
9/24/2000,Clear sky- west wind at 10 mph.    ,,,,,,,,,,,,,,,
5/12/2001,South wind at 10 mph and clear sky.    ,,,,,,,,,,,,,,,
6/3/2001,North wind at 10 mph- clear sky between clouds- and mud on anchor flukes.    ,,,,,,,,,,,,,,,
6/16/2001,South wind at 10 mph- clear sky- and mud on anchor shaft.    ,,,,,,,,,,,,,,,
7/12/2001,Monitored with grand nephew- Sam Vanwetter.  Calm and clear sky.    ,,,,,,,,,,,,,,,
8/4/2001,Calm- clear sky- adult and baby loon nearby- and mud on anchor flukes.    ,,,,,,,,,,,,,,,
8/19/2001,Calm- clear sky- and mud on the anchor flukes.    ,,,,,,,,,,,,,,,
9/28/2001,Calm- clear sky- and mud on the anchor flukes.    ,,,,,,,,,,,,,,,
5/31/2002,West wind 15-20 mph. Clear sky.    ,,,,,,,,,,,,,,,
6/15/2002,North wind 10-15 mph. Clear between clouds. One loon diving.    ,,,,,,,,,,,,,,,
6/29/2002,South wind 5 mph. Clear- hazy sky. Hot and humid.    ,,,,,,,,,,,,,,,
7/11/2002,East wind 0-5 mph. Clear sky. Mud on anchor flukes.    ,,,,,,,,,,,,,,,
7/28/2002,West wind 5 mph. Clear sky.    ,,,,,,,,,,,,,,,
8/25/2002,Clear sky. Calm. Particles in water.    ,,,,,,,,,,,,,,,
9/7/2002,"Clear sky- south wind 0-10 mph. 5.5"" rain during last week.    ",,,,,,,,,,,,,,,
6/14/2003,Clear sky- north wind 10 mph.    ,,,,,,,,,,,,,,,
7/19/2003,Clear sky- north wind 5 mph    ,,,,,,,,,,,,,,,
5/17/2004,DEEPEST SPOT NEAR CENTER OF LAKE    ,,,,,,,,,,,,,,,
6/6/2004,Reading corrected for 4 ft rail on pontoon.    ,,,,,,,,,,,,,,,
6/12/2004,"West wind 10 mph.  Clear skies.  Mud on anchor flukes.  Over 2"" rain in past week.  Rail correction.    ",,,,,,,,,,,,,,,
6/19/2004,South wind 5 mph.  Clear sky.  Rail correction.    ,,,,,,,,,,,,,,,
7/8/2004,Wind calm.  Clear sky.  15 turtles sunning on log.  Rail correction (4 ft). Data collectors: Kent Dickerman and Marshall Thompson- Bliane Darrah and Toni Ventenbergs.    ,,,,,,,,,,,,,,,
7/12/2004,South wind 5 mph; clear sky.  10 turtles sunning on log.  Rail correction 4 ft.    ,,,,,,,,,,,,,,,
7/19/2004,Loon- turtles- barn swallows.  Wind SW 5 mph.  Test between clouds.  Rail correction 4 ft.  Data collectors: Kent Dickerman and Walker Sampson- Isabella- Jesse- Jared- John- Chris.    ,,,,,,,,,,,,,,,
7/25/2004,Loon and chick.  5 turtles.  Soaring immature eagle.  Clear sky- south wind 5 mph.  Mud on anchor flukes.  Green back heron.  Rail correction.    ,,,,,,,,,,,,,,,
8/6/2004,Calm- high thin clouds.  Ducks swimming.  Green particles and chunks in water.  4 ft rail correction to surface.    ,,,,,,,,,,,,,,,
8/10/2004,DEEPEST SPOT NEAR CENTER OF LAKE    ,,,,,,,,,,,,,,,
6/12/2005,West wind 10 mph.  Test between clouds.  Mud on anchor flukes.    ,,,,,,,,,,,,,,,
6/19/2005,Clear sky.  South wind 10 mph.  Clera sky.  Mud on anchor flukes.  Geese swimming - 8 adults- 12 goslings.    ,,,,,,,,,,,,,,,
6/25/2005,Clera sky- E wind 10 mph.  Geese swimming: 6 adults and 17 goslings.    ,,,,,,,,,,,,,,,
7/2/2005,Clear sky; 5 mph wind.  Loon with baby on back.  Didn't dive when boat was 10 ft away.  Baby hidden.    ,,,,,,,,,,,,,,,
7/9/2005,Calm- clear sky.   Two loons with two babies.    ,,,,,,,,,,,,,,,
7/17/2005,South winds.  10-15 mph.  High thin clouds.    ,,,,,,,,,,,,,,,
7/27/2005,36 geese.  Mud and weeds on anchor fluke.  Test between clouds.  Pair of loons - 1 young turning light brown.    ,,,,,,,,,,,,,,,
8/6/2005,South wind 10 mph.  Clear sky.  Green globs in water.  Loon teaching young to fish.  Mud on anchor flukes.    ,,,,,,,,,,,,,,,
8/27/2005,Clear sky.  Southwest wind 5-10 mph.    ,,,,,,,,,,,,,,,
9/18/2005,Clear sky- calm- mud on flukes of anchor.  Single loon.  Local song birds gone.    ,,,,,,,,,,,,,,,
6/15/2008,slight breeze- recent rain- Mark Bixby helper,,,,,,,,,,,,,,,
7/29/2008,recent rain- Mark Bixby helper,,,,,,,,,,,,,,,
8/19/2008,clear and cool. Mark Bixby helper,,,,,,,,,,,,,,,
7/5/2009,scattered clouds- fresh breeze- cool,,,,,,,,,,,,,,,
7/29/2009,high clouds- fair- Mark Bixby helper,,,,,,,,,,,,,,,
8/23/2009,warm and sunny- Mark Bixby helper warm and sunny-recent rain-  Mark Bixby helper,,,,,,,,,,,,,,,
5/28/2010,It had been a delayed spring. Overnight rain had left a clear breezy day- with scattered clouds- the temp was 65 degrees F. Beaufort 3,,,,,,,,,,,,,,,
8/29/2010,Mark Bixby was my helper. It was a windy day.,,,,,,,,,,,,,,,
9/4/2010,Mark Bixby was my helper. It was a windy day.,,,,,,,,,,,,,,,
7/16/2011,Nice day. Beaufort 2.,,,,,,,,,,,,,,,
10/29/2011,Light haze- Beaufort 1,,,,,,,,,,,,,,,
7/1/2012,Hot summer day- a bit hazy because of wildfires to west- still. Some boat activity. Accompanied by Mark Bixby and Tina Juliana and Angel Hillstrom,,,,,,,,,,,,,,,
7/6/2012,Scattered clouds- calm- 895 degrees- Mark Bixby is my my helper.,,,,,,,,,,,,,,,
8/2/2013,Scattered cirrostratus clouds- light breeze High haze- light breeze- scattered cirrostratus clouds,,,,,,,,,,,,,,,
8/18/2013,Moderate wind- scattered cumulus clouds- occasional cirrostratus clouds Moderate wind- scattered cumulus clouds- occasional serostratus clouds,,,,,,,,,,,,,,,
8/31/2013,Light breeze from SW- rare cirrus clouds Light breeze from the southwest- rare cirrus clouds,,,,,,,,,,,,,,,
9/29/2013,Light breeze- air temp 70- surface water temp 66,,,,,,,,,,,,,,,
9/29/2013,light breeze- air temperature 70 degrees,,,,,,,,,,,,,,,
8/1/2015,Scattered clouds- breezy Clear and breezy,,,,,,,,,,,,,,,
5/12/2017,Water temperature 65 degrees,,,,,,,,,,,,,,,
5/30/2020,2 goose families,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Date,Group Name,Project Name,,,,,,,,,,,,,,
5/24/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/29/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/5/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/10/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/12/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/20/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
7/5/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/5/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/14/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/31/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
9/8/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
9/17/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
9/27/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
10/3/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
10/11/1992,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/14/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/21/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/5/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/11/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/21/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/28/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/28/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
7/12/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
7/12/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/7/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/28/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/31/1993,Data Collectors,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
8/31/1993,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/7/1994,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/8/1994,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
5/27/1994,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/24/1994,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
6/25/1994,Kent And Ariel Dickerman,Citizen Lake Monitoring - Water Quality - Gull Lake; At Deepest Point,,,,,,,,,,,,,,
